DateTime,REG_P_LAST(KW),REG_NIVA_LAST(m),REG_NIVA_PV(m),REG_P_PV(KW),AGC_DB_SP
2024-03-17 14:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 15:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 16:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 17:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 18:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 19:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 20:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 21:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 22:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-17 23:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,11.19999981
2024-03-18 00:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.146667034983333
2024-03-18 01:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 02:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 03:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 04:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 05:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 06:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 07:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 08:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 09:00:00,9000.0,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000381
2024-03-18 10:00:00,9032.161666666669,-0.0589999986823333,-0.0589999986823333,11590.963922222223,9.167627084982204
2024-03-18 11:00:00,9048.7725,-0.0589999986823333,-0.0589999986823333,11551.852066666666,9.1451346049065
2024-03-18 12:00:00,9039.791944444443,-0.0589999986823333,-0.0589999986823333,11540.696947777778,9.10778572616172
2024-03-18 13:00:00,9046.053055555556,-0.0589999986823333,-0.0589999986823333,11433.764144444443,9.060001366772932
2024-03-18 14:00:00,9065.732777777775,-0.0589999986823333,-0.0589999986823334,11388.188444444444,9.051596855293807
2024-03-18 15:00:00,9038.952777777778,-0.0589999986823333,-0.0589999986823334,11476.495183333333,9.07273340687354
2024-03-18 16:00:00,9039.079166666666,-0.0590610320143036,-0.0590610320143036,11566.31288888889,9.072644934555006
2024-03-18 17:00:00,9152.50111111111,-0.0589999986823334,-0.0589999986823334,11600.0,9.063249563216374
2024-03-18 18:00:00,9157.168055555556,-0.0589999986823334,-0.0589999986823334,11453.047293333331,9.059032854985636
2024-03-18 19:00:00,9124.21361111111,-0.0589999986823333,-0.0589999986823334,11551.23613888889,9.072091363277783
2024-03-18 20:00:00,9142.26638888889,-0.0589999986823333,-0.0589999986823334,11500.678473333332,9.064580536887458
2024-03-18 21:00:00,9140.815555555557,-0.0589999986823333,-0.0589999986823334,11576.561928888888,9.313150380914736
2024-03-18 22:00:00,9141.422777777778,-0.0589999986823334,-0.0589999986823334,11372.554533333334,8.896000306487366
2024-03-18 23:00:00,9135.566111111111,-0.0597937653312726,-0.0589999986823334,11484.313096666669,9.048336970186464
2024-03-19 00:00:00,9166.346111111112,-0.0589999986823334,-0.0589999986823334,11578.002807777775,9.28669899203643
2024-03-19 01:00:00,9126.730555555556,-0.0589999986823334,-0.0589999986823334,11600.0,9.291826769812156
2024-03-19 02:00:00,9136.491944444444,-0.0589999986823333,-0.0589999986823333,11600.0,9.2518337142726
2024-03-19 03:00:00,9153.18888888889,-0.0589999986823333,-0.0589999986823334,11600.0,9.274639269819032
2024-03-19 04:00:00,9138.769444444444,-0.0589999986823333,-0.0589999986823334,11598.755555555555,9.28025732537234
2024-03-19 05:00:00,9120.492222222225,-0.0589999986823334,-0.0589999986823333,11600.0,9.27623093648506
2024-03-19 06:00:00,9120.8325,-0.0595151820041609,-0.0589999986823334,11600.0,9.300269825364335
2024-03-19 07:00:00,9158.16222222222,-0.0589999986823333,-0.0589999986823334,11600.0,9.287072603147394
2024-03-19 08:00:00,9165.270555555557,-0.0589999986823334,-0.0589999986823334,11600.0,9.263176769823616
2024-03-19 09:00:00,9116.570833333331,-0.0589999986823333,-0.0589999986823334,11600.0,9.19140038096344
2024-03-19 10:00:00,9147.41111111111,-0.0589999986823334,-0.0589999986823334,11600.0,9.30880593647203
2024-03-19 11:00:00,9143.748055555556,-0.0589999986823333,-0.0589999986823334,11600.0,9.292703853145138
2024-03-19 12:00:00,9113.916388888889,-0.0589999986823333,-0.0589999986823334,11600.0,9.18884065874224
2024-03-19 13:00:00,9157.914722222222,-0.0589999986823334,-0.0589999986823334,11600.0,9.24478718649764
2024-03-19 14:00:00,9170.649166666666,-0.0589999986823334,-0.0589999986823334,11600.0,9.276623297596016
2024-03-19 15:00:00,9148.069166666666,-0.0589999986823333,-0.0589999986823334,11600.0,9.3035066309186
2024-03-19 16:00:00,9112.913055555557,-0.0589999986823333,-0.0589999986823334,11563.114683333331,9.134800847823524
2024-03-19 17:00:00,9160.013055555555,-0.0589999986823333,-0.0589999986823334,11600.0,9.136008180005868
2024-03-19 18:00:00,9150.116666666669,-0.0589999986823333,-0.0589999986823334,11518.787855555556,9.100000380999996
2024-03-19 19:00:00,9138.328611111112,-0.0589999986823333,-0.0589999986823333,11504.630555555555,9.100000380999996
2024-03-19 20:00:00,9145.655277777778,-0.0598455986634483,-0.0589999986823334,11600.0,9.100000381
2024-03-19 21:00:00,9151.67861111111,-0.0589999986823333,-0.0589999986823333,11567.9375,9.100000380999996
2024-03-19 22:00:00,9146.208333333334,-0.0589999986823333,-0.0589999986823334,11594.456944444444,9.100000381
2024-03-19 23:00:00,9123.70388888889,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000381
2024-03-20 00:00:00,9155.296666666669,-0.0589999986823333,-0.0589999986823333,11538.035996666667,9.180297047586368
2024-03-20 01:00:00,9169.061666666666,-0.0589999986823333,-0.0589999986823334,11600.0,9.169062047597604
2024-03-20 02:00:00,9128.963055555556,-0.0589999986823333,-0.0589999986823334,11600.0,9.178963436476591
2024-03-20 03:00:00,9118.273611111112,-0.0589999986823333,-0.0589999986823334,11584.6825,9.15454926983434
2024-03-20 04:00:00,9151.013611111111,-0.0589999986823334,-0.0589999986823334,11581.70875,9.151013992060095
2024-03-20 05:00:00,9153.284166666666,-0.0589999986823333,-0.0589999986823334,11600.0,9.16995121426338
2024-03-20 06:00:00,9140.830833333332,-0.0589999986823333,-0.0589999986823334,11563.702916666669,9.174164547592502
2024-03-20 07:00:00,9132.075,-0.0589999986823333,-0.0589999986823334,11600.0,9.15465815872312
2024-03-20 08:00:00,9154.218333333334,-0.0589999986823333,-0.0589999986823334,11600.0,9.170885380929114
2024-03-20 09:00:00,9135.146666666667,-0.0589999986823333,-0.0589999986823334,11584.900833333331,9.168480380931518
2024-03-20 10:00:00,9121.883333333331,-0.0589999986823333,-0.0589999986823334,11600.0,9.171883714261448
2024-03-20 11:00:00,9152.72472222222,-0.0592015653444984,-0.0589999986823333,11565.712083333334,9.156084547610584
2024-03-20 12:00:00,9140.163055555557,-0.0589999986823333,-0.0589999986823334,11600.0,9.156830103165392
2024-03-20 13:00:00,9154.241666666669,-0.0589999986823333,-0.0589999986823334,11580.439231111111,9.266407835753007
2024-03-20 14:00:00,9116.454444444444,-0.0589999986823334,-0.0589999986823334,11589.405444444445,9.183672524915805
2024-03-20 15:00:00,9148.56388888889,-0.0589999986823333,-0.0589999986823334,11565.254386666667,9.173564269815325
2024-03-20 16:00:00,9148.155,-0.0589999986823334,-0.0589999986823334,11600.0,9.164822047601843
2024-03-20 17:00:00,9150.11,-0.0589999986823334,-0.0589999986823334,11583.199583333331,9.16677704759989
2024-03-20 18:00:00,9119.34972222222,-0.0589999986823334,-0.0589999986823334,11600.0,9.16288260315934
2024-03-20 19:00:00,9155.959166666667,-0.0589999986823333,-0.0589999986823334,11600.0,9.155959547610708
2024-03-20 20:00:00,9146.503888888888,-0.0589999986823334,-0.0589999986823334,11521.280808888889,9.11430114519204
2024-03-20 21:00:00,9133.676944444444,-0.0589999986823333,-0.0589999986823334,11600.0,9.1134024238236
2024-03-20 22:00:00,9126.265833333331,-0.0589999986823333,-0.0589999986823334,11521.56642,9.184281524730148
2024-03-20 23:00:00,9162.618611111113,-0.0589999986823333,-0.0589999986823334,11541.021657777776,9.170952325373491
2024-03-21 00:00:00,9151.565833333334,-0.0589999986823333,-0.0589999986823334,11600.0,9.168232880931766
2024-03-21 01:00:00,9156.93972222222,-0.0589999986823333,-0.0589999986823334,11590.558333333332,9.173606769815285
2024-03-21 02:00:00,9114.415,-0.0589999986823334,-0.0589999986823334,11600.0,9.15644704761022
2024-03-21 03:00:00,9143.896944444445,-0.0589999986823333,-0.0589999986823334,11552.167376666666,9.155117884056084
2024-03-21 04:00:00,9146.774166666666,-0.0589999986823333,-0.0589999986823333,11581.42088888889,9.150752999324752
2024-03-21 05:00:00,9159.851388888888,-0.0589999986823333,-0.0589999986823334,11600.0,9.161214767137686
2024-03-21 06:00:00,9124.359166666669,-0.0589999986823334,-0.0589999986823334,11584.932178888888,9.20404436013644
2024-03-21 07:00:00,9131.24861111111,-0.0589999986823333,-0.0589999986823334,11593.649222222222,9.254372711155389
2024-03-21 08:00:00,9140.883055555556,-0.0589999986823333,-0.0589999986823334,11600.0,9.241011491612444
2024-03-21 09:00:00,9149.777222222225,-0.0589999986823333,-0.0589999986823334,11583.335364444443,9.198788314345329
2024-03-21 10:00:00,9123.880555555555,-0.0589999986823333,-0.0589999986823334,11565.803288888888,9.176503702819744
2024-03-21 11:00:00,9139.13388888889,-0.0589999986823334,-0.0589999986823334,11252.884395555557,8.905384751803878
2024-03-21 12:00:00,9148.166666666666,-0.0589999986823333,-0.0589999986823333,11518.5725,8.902517029315167
2024-03-21 13:00:00,9136.320833333331,-0.0589999986823334,-0.0589999986823334,11405.464833333332,8.930314539182374
2024-03-21 14:00:00,9128.78,-0.0596759320005708,-0.0589999986823334,11600.0,8.915317205099175
2024-03-21 15:00:00,9157.44611111111,-0.0589999986823334,-0.0589999986823333,11484.479486666669,9.25664796069914
2024-03-21 16:00:00,9152.581944444444,-0.0589999986823334,-0.0589999986823334,11591.125833333334,9.23157271572739
2024-03-21 17:00:00,9114.00888888889,-0.0589999986823333,-0.0589999986823334,11600.0,9.221617245501498
2024-03-21 18:00:00,9155.65111111111,-0.0592376153436932,-0.0589999986823333,11564.21854,9.208773924334526
2024-03-21 19:00:00,9147.245277777778,-0.0589999986823333,-0.0589999986823334,11554.547775555557,9.143347506342367
2024-03-21 20:00:00,9149.522222222222,-0.0589999986823333,-0.0589999986823334,11529.828464444445,9.100000380999996
2024-03-21 21:00:00,9111.975277777778,-0.0589999986823334,-0.0589999986823334,11488.488195555556,9.074424031425696
2024-03-21 22:00:00,9150.253055555557,-0.0589999986823334,-0.0589999986823334,11408.21784,9.02383806431303
2024-03-21 23:00:00,9160.424166666666,-0.0589999986823333,-0.0589999986823334,10828.238324444445,8.474307104803394
2024-03-22 00:00:00,9149.718333333334,-0.0589999986823333,-0.0589999986823334,11293.398544444444,8.647563528723984
2024-03-22 01:00:00,9130.15,-0.0589999986823334,-0.0589999986823334,11332.779444444444,8.673968696496186
2024-03-22 02:00:00,9137.551944444444,-0.0594158320063797,-0.0589999986823333,11210.358692163703,9.042162289214724
2024-03-22 03:00:00,9156.392222222225,-0.0589999986823333,-0.0589999986823334,11546.89074,9.164725936490829
2024-03-22 04:00:00,9142.411666666669,-0.0589999986823334,-0.0589999986823334,11600.0,9.175745380924251
2024-03-22 05:00:00,9127.771944444445,-0.0589999986823333,-0.0589999986823333,11586.374166666666,9.161105658716671
2024-03-22 06:00:00,9155.549444444445,-0.0592688986763279,-0.0589999986823334,11600.0,9.16003149205108
2024-03-22 07:00:00,9136.149166666666,-0.0589999986823333,-0.0589999986823334,11600.0,9.169482880930516
2024-03-22 08:00:00,9153.43527777778,-0.0589999986823333,-0.0589999986823334,11561.084166666667,9.15343565872434
2024-03-22 09:00:00,9119.057222222222,-0.0589999986823334,-0.0589999986823334,11580.005486666669,9.266954418937722
2024-03-22 10:00:00,9139.900833333331,-0.0589999986823333,-0.0589999986823333,11599.604805555557,9.3316969086851
2024-03-22 11:00:00,9159.813055555556,-0.0589999986823334,-0.0589999986823334,11574.793973333331,9.16814676982074
2024-03-22 12:00:00,9142.305277777778,-0.0589999986823333,-0.0589999986823333,11570.268333333332,9.158972325385472
2024-03-22 13:00:00,9133.595555555556,-0.0589999986823333,-0.0589999986823334,11568.4475,9.155561769833328
2024-03-22 14:00:00,9134.670833333334,-0.0589999986823334,-0.0589999986823334,11600.0,9.16800454759866
2024-03-22 15:00:00,9154.885833333334,-0.0589999986823333,-0.0589999986823334,11600.0,9.154886214278443
2024-03-22 16:00:00,9148.87361111111,-0.0589999986823333,-0.0589999986823334,11584.519583333333,9.16554065871224
2024-03-22 17:00:00,9126.461111111112,-0.0596214486684543,-0.0589999986823334,11600.0,9.162408436493145
2024-03-22 18:00:00,9168.01861111111,-0.0589999986823333,-0.0589999986823334,11585.32226,9.26033942073637
2024-03-22 19:00:00,9132.980833333331,-0.0589999986823333,-0.0589999986823334,11565.43923,9.19131454757535
2024-03-22 20:00:00,9115.626666666669,-0.0589999986823334,-0.0589999986823334,11589.389105555556,9.19267977246669
2024-03-22 21:00:00,9162.278333333334,-0.0589999986823333,-0.0589999986823334,11571.61392,9.170612047596054
2024-03-22 22:00:00,9146.155555555555,-0.0589999986823333,-0.0589999986823333,11554.166666666666,9.162822603159402
2024-03-22 23:00:00,9140.218611111111,-0.0589999986823333,-0.0589999986823334,11600.0,9.17355232537089
2024-03-23 00:00:00,9117.086388888889,-0.0589999986823333,-0.0589999986823334,11597.777916666666,9.153557880946442
2024-03-23 01:00:00,9154.539722222222,-0.0589999986823333,-0.0589999986823334,11593.674583333332,9.15454010316768
2024-03-23 02:00:00,9153.576944444443,-0.0589999986823333,-0.0589999986823334,11600.0,9.153577325390868
2024-03-23 03:00:00,9151.539444444445,-0.0589999986823333,-0.0589999986823333,11566.723333333332,9.151539825392904
2024-03-23 04:00:00,9121.318055555555,-0.0589999986823333,-0.0589999986823334,11600.0,9.173972325370473
2024-03-23 05:00:00,9139.218611111111,-0.0589999986823333,-0.0589999986823334,11600.0,9.17255232537189
2024-03-23 06:00:00,9154.402777777776,-0.0589999986823333,-0.0589999986823334,11576.41306111111,9.231746178511012
2024-03-23 07:00:00,9125.97388888889,-0.0589999986823333,-0.0589999986823334,11590.13488888889,9.22454551380224
2024-03-23 08:00:00,9133.299722222222,-0.0597469986656503,-0.0589999986823334,11600.0,9.21388685003372
2024-03-23 09:00:00,9166.830833333332,-0.0589999986823334,-0.0589999986823334,11596.512333333334,9.240345092839592
2024-03-23 10:00:00,9145.23361111111,-0.0589999986823334,-0.0589999986823334,11567.029106666669,9.247730836624266
2024-03-23 11:00:00,9117.64138888889,-0.0589999986823333,-0.0589999986823334,11383.80265888889,8.895051611954763
2024-03-23 12:00:00,9137.5825,-0.059000998682311,-0.059000998682311,11599.89,8.945843783341383
2024-03-23 13:00:00,9165.56111111111,-0.0589999986823333,-0.0589999986823334,11600.0,8.831199800465662
2024-03-23 14:00:00,9136.628055555557,-0.0589999986823334,-0.0589999986823333,11481.430496666666,9.264419252960378
2024-03-23 15:00:00,9118.961944444443,-0.0589999986823333,-0.0589999986823334,11600.0,9.22821409613807
2024-03-23 16:00:00,9147.108888888888,-0.0589999986823333,-0.0589999986823334,11594.728,9.233929011250824
2024-03-23 17:00:00,9157.996388888889,-0.0589999986823333,-0.0589999986823334,11597.494222222222,9.221792764550727
2024-03-23 18:00:00,9157.065555555557,-0.0589999986823333,-0.0589999986823334,11600.0,9.254838005565569
2024-03-23 19:00:00,9112.631666666666,-0.0589999986823334,-0.0589999986823334,11577.44222111111,9.197335286730803
2024-03-23 20:00:00,9151.724444444444,-0.0589999986823333,-0.0589999986823334,11582.310666666666,9.216265256826189
2024-03-23 21:00:00,9143.227222222222,-0.0589999986823333,-0.0589999986823334,11524.59473,9.100000381
2024-03-23 22:00:00,9147.933055555555,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000380999996
2024-03-23 23:00:00,9148.2725,-0.0598937319957066,-0.0589999986823334,11071.0601,8.499701161422154
2024-03-24 00:00:00,9136.808055555555,-0.0589999986823333,-0.0589999986823334,11200.91178247606,8.942005498401588
2024-03-24 01:00:00,9157.357777777775,-0.0589999986823333,-0.0589999986823334,11448.90288888889,8.899248131475476
2024-03-24 02:00:00,9123.183055555555,-0.0589999986823334,-0.0589999986823334,11511.348934444444,9.236184760637473
2024-03-24 03:00:00,9148.245277777778,-0.0592765486761571,-0.0589999986823334,11600.0,9.245994674636778
2024-03-24 04:00:00,9157.739722222224,-0.0589999986823334,-0.0589999986823333,11274.127585555556,8.868744655104782
2024-03-24 05:00:00,9160.23361111111,-0.0589999986823333,-0.0589999986823334,11487.91585,9.195994077098216
2024-03-24 06:00:00,9129.295555555556,-0.0589999986823333,-0.0589999986823334,11342.093285555557,8.889894380203366
2024-03-24 07:00:00,9136.305833333334,-0.0589999986823333,-0.0589999986823334,11508.506096666666,9.2637425864777
2024-03-24 08:00:00,9155.76888888889,-0.0589999986823333,-0.0589999986823334,11600.0,9.252115006305962
2024-03-24 09:00:00,9143.2025,-0.0589999986823334,-0.0589999986823334,11600.0,9.260725587298037
2024-03-24 10:00:00,9114.87638888889,-0.0589999986823333,-0.0589999986823334,11320.257247777778,8.960615468661654
2024-03-24 11:00:00,9145.918055555556,-0.0589999986823333,-0.0589999986823334,11512.022003333332,9.283928247655789
2024-03-24 12:00:00,9161.034444444444,-0.0589999986823333,-0.0589999986823333,11541.613136666669,9.113873923375676
2024-03-24 13:00:00,9146.851944444445,-0.0589999986823334,-0.0589999986823334,11582.463465555556,9.250889423305871
2024-03-24 14:00:00,9132.66888888889,-0.0589999986823333,-0.0589999986823334,11568.530984444444,9.206551646806426
2024-03-24 15:00:00,9142.815555555557,-0.0589999986823333,-0.0589999986823333,11505.316185555555,9.113563479226151
2024-03-24 16:00:00,9153.763611111111,-0.0589999986823333,-0.0589999986823334,11568.469365555557,9.226022113803754
2024-03-24 17:00:00,9131.189444444444,-0.0589999986823333,-0.0589999986823334,11592.686,9.21799818224916
2024-03-24 18:00:00,9134.97361111111,-0.0597457986656771,-0.0589999986823333,11524.068665555556,9.113694043986472
2024-03-24 19:00:00,9147.971944444444,-0.0589999986823333,-0.0589999986823334,11571.453971111112,9.288241413149686
2024-03-24 20:00:00,9158.308611111112,-0.0589999986823333,-0.0589999986823334,11600.0,9.222448431039114
2024-03-24 21:00:00,9118.107222222225,-0.0589999986823333,-0.0589999986823334,11378.983916666666,8.949125082703185
2024-03-24 22:00:00,9153.512222222222,-0.0592383653436765,-0.0589999986823334,11509.824846666666,9.22987601235285
2024-03-24 23:00:00,9153.964722222225,-0.0589999986823333,-0.0589999986823334,11543.498541111112,9.093770551708886
2024-03-25 00:00:00,9137.064444444444,-0.0589999986823333,-0.0589999986823334,11578.052355555556,9.265335669377867
2024-03-25 01:00:00,9133.641111111112,-0.0589999986823333,-0.0589999986823334,11600.0,9.22043534825315
2024-03-25 02:00:00,9140.361388888889,-0.0589999986823334,-0.0589999986823334,11597.459888888889,9.219759265103644
2024-03-25 03:00:00,9145.935,-0.0589999986823333,-0.0589999986823334,11597.588055555556,9.266463835737778
2024-03-25 04:00:00,9135.131666666666,-0.0589999986823334,-0.0589999986823334,11598.023777777778,9.243776841906485
2024-03-25 05:00:00,9116.929444444444,-0.0589999986823333,-0.0589999986823333,11595.740666666668,9.213158266898487
2024-03-25 06:00:00,9151.7775,-0.0589999986823334,-0.0589999986823334,11600.0,9.208733101435048
2024-03-25 07:00:00,9155.100833333334,-0.0589999986823333,-0.0589999986823334,11600.0,9.250712090020755
2024-03-25 08:00:00,9141.214444444444,-0.0589999986823333,-0.0589999986823334,11182.079847777775,8.89685447323341
2024-03-25 09:00:00,9120.259166666669,-0.0589999986823333,-0.0589999986823334,11456.519732222225,9.181548368020277
2024-03-25 10:00:00,9129.378055555557,-0.0589999986823333,-0.0589999986823334,11600.0,9.195254032505456
2024-03-25 11:00:00,9154.995555555555,-0.0589999986823333,-0.0589999986823334,11580.653833333334,9.165995037162515
2024-03-25 12:00:00,9113.740555555556,-0.0589999986823334,-0.0589999986823334,11582.843388888889,9.1400330412948
2024-03-25 13:00:00,9135.96361111111,-0.0589999986823333,-0.0589999986823333,11576.524166666666,9.203156697914284
2024-03-25 14:00:00,9167.222777777775,-0.0589999986823333,-0.0589999986823334,11588.609833333334,9.180667701493782
2024-03-25 15:00:00,9138.73027777778,-0.0589999986823333,-0.0589999986823334,11562.282707777778,9.12823852074628
2024-03-25 16:00:00,9121.3575,-0.0596913653335595,-0.0589999986823333,11323.296194444443,8.945363503516782
2024-03-25 17:00:00,9168.339444444444,-0.0589999986823333,-0.0589999986823334,11462.504046666669,8.862314740676561
2024-03-25 18:00:00,9159.609166666669,-0.0589999986823333,-0.0589999986823334,11505.376043333334,9.17473709220483
2024-03-25 19:00:00,9120.645277777778,-0.0589999986823334,-0.0589999986823333,11569.815104444444,9.186518093501702
2024-03-25 20:00:00,9158.559444444443,-0.0589999986823333,-0.0589999986823334,11600.0,9.199551425370702
2024-03-25 21:00:00,9167.501666666669,-0.0589999986823333,-0.0589999986823333,11581.278166666669,9.214753201440514
2024-03-25 22:00:00,9143.3275,-0.0589999986823333,-0.0589999986823334,11525.949423333332,9.175160591984996
2024-03-25 23:00:00,9141.94,-0.0594273320061229,-0.0589999986823334,11364.341165555556,8.898852473418142
2024-03-26 00:00:00,9131.229722222222,-0.0589999986823333,-0.0589999986823334,11600.0,8.971958507990363
2024-03-26 01:00:00,9154.697777777776,-0.0589999986823333,-0.0589999986823334,11484.448915555557,9.13984926988889
2024-03-26 02:00:00,9134.494722222222,-0.0589999986823334,-0.0589999986823334,11503.116566666667,9.059956522238831
2024-03-26 03:00:00,9159.253888888888,-0.0589999986823333,-0.0589999986823333,11486.243355555556,9.08648288505409
2024-03-26 04:00:00,9158.311944444444,-0.0589999986823333,-0.0589999986823334,11600.0,9.08833794767741
2024-03-26 05:00:00,9124.296388888888,-0.0589999986823334,-0.0589999986823334,11600.0,9.090578289546412
2024-03-26 06:00:00,9151.255277777778,-0.0589999986823333,-0.0589999986823333,11509.340723333333,9.100000381
2024-03-26 07:00:00,9136.324444444444,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000380999996
2024-03-26 08:00:00,9156.193055555555,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000381
2024-03-26 09:00:00,9138.390555555556,-0.059847565330071,-0.0589999986823334,11553.399305555557,9.100000380999996
2024-03-26 10:00:00,9157.918055555556,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000380999996
2024-03-26 11:00:00,9139.3525,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000380999996
2024-03-26 12:00:00,9129.066666666668,-0.0589999986823333,-0.0589999986823334,11465.14383,9.063320191041427
2024-03-26 13:00:00,9140.202777777778,-0.0589999986823333,-0.0589999986823334,11444.634853333331,8.948543704055918
2024-03-26 14:00:00,9141.12388888889,-0.0589999986823333,-0.0589999986823334,11600.0,8.98485348429757
2024-03-26 15:00:00,9128.697222222225,-0.0589999986823334,-0.0589999986823334,11514.67,8.972981483491973
2024-03-26 16:00:00,9143.88361111111,-0.0593485153412165,-0.0593485153412165,11569.214361111111,8.960862149336256
2024-03-26 17:00:00,9138.07138888889,-0.0589999986823333,-0.0589999986823334,11600.0,8.993400484877547
2024-03-26 18:00:00,9142.663055555557,-0.0589999986823333,-0.0589999986823334,11480.093437777778,9.174429703475507
2024-03-26 19:00:00,9119.948888888888,-0.0589999986823334,-0.0589999986823334,11600.0,9.16000932207211
2024-03-26 20:00:00,9144.7725,-0.0589999986823334,-0.0589999986823334,11600.0,9.167583429251568
2024-03-26 21:00:00,9165.063055555556,-0.0589999986823333,-0.0589999986823334,11508.403813333332,9.144038172350596
2024-03-26 22:00:00,9145.791944444443,-0.0589999986823333,-0.0589999986823334,11520.805527777778,9.100000381
2024-03-26 23:00:00,9120.1275,-0.0594746820050654,-0.0589999986823334,11148.68058222222,8.842922842458867
2024-03-27 00:00:00,9140.572222222225,-0.0589999986823334,-0.0589999986823334,11302.865555555556,8.730793143319762
2024-03-27 01:00:00,9146.048888888889,-0.0589999986823334,-0.0589999986823334,11239.570704785438,9.100000381
2024-03-27 02:00:00,9115.543055555556,-0.0589999986823334,-0.0589999986823334,11600.0,9.100000380999996
2024-03-27 03:00:00,9166.670555555556,-0.0589999986823333,-0.0592992820089827,11551.290277777778,9.100000380999996
2024-03-27 04:00:00,9132.74861111111,-0.0589999986823333,-0.0589999986823334,11600.0,9.100000380999996
2024-03-27 05:00:00,9130.06027777778,-0.0589999986823333,-0.0589999986823333,11564.610416666666,9.100000380999996
2024-03-27 06:00:00,9131.603055555555,-0.0597626153319682,-0.0589999986823334,11497.349975555557,9.070355862175742
2024-03-27 07:00:00,9164.446944444444,-0.0589999986823333,-0.0589999986823334,11486.03706,9.005386006060634
2024-03-27 08:00:00,9155.798333333334,-0.0589999986823334,-0.0589999986823333,11415.120676666667,9.010216010983353
2024-03-27 09:00:00,9103.006111111112,-0.0589999986823333,-0.0589999986823334,11533.553118888887,9.056392450495087
2024-03-27 10:00:00,9134.89138888889,-0.0589999986823333,-0.0589999986823334,11536.789126666668,9.176558436478995
2024-03-27 11:00:00,9125.858333333334,-0.0589999986823333,-0.0589999986823334,11014.99897,8.788856201306308
2024-03-27 12:00:00,9124.162777777778,-0.0589999986823334,-0.0589999986823334,11600.0,8.665326223912118
2024-03-27 13:00:00,9157.098333333332,-0.0589999986823333,-0.0589999986823334,11600.0,8.580405525912203
2024-03-27 14:00:00,9157.31361111111,-0.0589999986823333,-0.0589999986823334,11403.4575,8.578446498052406
2024-03-27 15:00:00,9122.617222222225,-0.0589999986823333,-0.0589999986823333,11149.289504445323,8.869901526284313
2024-03-27 16:00:00,9134.228611111112,-0.0589999986823333,-0.0589999986823333,11432.050924444444,9.100000381
2024-03-27 17:00:00,9138.706666666669,-0.0589999986823333,-0.0589999986823334,11573.149556666667,9.268784335106824
2024-03-27 18:00:00,9118.370277777778,-0.0589999986823334,-0.0589999986823334,11600.0,9.185078357866884
2024-03-27 19:00:00,9162.4325,-0.0589999986823333,-0.0589999986823333,11545.03748888889,9.177842757259372
2024-03-27 20:00:00,9166.981666666668,-0.0589999986823334,-0.0589999986823334,11540.848155555555,9.14518933791982
2024-03-27 21:00:00,9135.073888888888,-0.0589999986823333,-0.0589999986823334,11520.399251111112,9.100000380999996
2024-03-27 22:00:00,9127.871388888889,-0.0596309820015747,-0.0589999986823333,11501.373411111112,9.073237364005497
2024-03-27 23:00:00,9159.488333333333,-0.0589999986823334,-0.0589999986823334,11503.192222222222,9.052525162653222
2024-03-28 00:00:00,9158.388333333334,-0.0589999986823333,-0.0589999986823333,11258.508422222225,8.826441522245712
2024-03-28 01:00:00,9110.85,-0.0589999986823334,-0.0589999986823334,11439.081,8.950294561532758
2024-03-28 02:00:00,9131.245277777778,-0.0589999986823333,-0.0589999986823334,11600.0,8.97189473020666
